0,0,0,0,0,0,0,0,0,0,0,0
-0.47758340525319887,-0.016364363192426665,-1.3938295937213847,-0.01102883995583433,-0.02998323428974658,4.678544146467919e-05,-0.43379968309797284,-0.24485120403028315,0.11714474274167655,0.0013874809385920684,-0.0025744992299652734,-0.24899392104872375
-0.6629215877585404,0.22720979844985134,-1.4822627079842716,-0.00034695805158661515,-0.037463382117245564,-0.000653559156674606,-0.43381585758241054,-0.24483204004836356,0.11716896398472881,0.0013917758344288147,-0.002544378983211879,-0.24895569309930424
-0.5558133349348017,0.08208433919685983,-1.321827788988423,-0.005584536888133823,-0.03746305937927073,-2.0660542349783717e-05,-0.43381522282205115,-0.24482641224753024,0.11717402644975777,0.0013947736927934378,-0.002550125492372333,-0.24895077818472564
-0.543573666666309,0.07830871441961276,-1.3093012390935743,-0.005676143169982832,-0.04088698097699564,-0.0002019501893866341,-0.43381017777980696,-0.2448227218120324,0.11717275058336005,0.0014016151033713273,-0.0025650965194710562,-0.24895668501355064
-0.7111485204865792,0.26157453514063606,-1.4161429015247253,0.001202162419969871,-0.04160254638643232,-0.0008325429279274782,-0.43380162736708794,-0.2448184323753052,0.11716999520343094,0.0014116432027828348,-0.0025897850136321387,-0.24896338258205822
-0.5555819038415462,0.10154159537110734,-1.3234838198947907,-0.0041058957431467265,-0.04585931326901639,-0.00020467338019838552,-0.43379788041545814,-0.24481657718220093,0.11716836092235622,0.001414064580375028,-0.0026015456991170596,-0.24896793773198736
-0.6909537978473772,0.27035905084919354,-1.4267472479914791,0.002496860296481158,-0.04031103567534972,-0.0008244928414957589,-0.4337993687173053,-0.24481660447551984,0.1171683265129907,0.0014077375995246585,-0.002598803884904565,-0.24897189227252278
-0.6983802761899417,0.26917273527031427,-1.436521873982008,0.0024395422319575806,-0.04922684309261258,-0.0008844451775452066,-0.4338010583470042,-0.24481683614477143,0.11716863512563805,0.001401416502318939,-0.002594880339698061,-0.2489751349936563
-0.5433221189912695,0.09584445199979905,-1.3191381101678337,-0.003995951283386259,-0.0368590931796732,-0.00014984750919965308,-0.4338024898380032,-0.24481709302548885,0.11716868395814081,0.001396968918332517,-0.002591338214198489,-0.24897726004578027
-0.6906224418202767,0.26968963245385535,-1.4253379743238024,0.002310488168546992,-0.04018266100084179,-0.0008162158577368869,-0.43380382795241135,-0.2448172488262396,0.11716886722898526,0.0013931508037805767,-0.0025874819541678276,-0.24897914526063847
-0.71590710388201,0.26397667636903893,-1.4221981835306012,0.001501229854557438,-0.05054853898629064,-0.0008702238228791013,-0.4337990102323863,-0.24481584006302923,0.1171672494364134,0.0014002925977966937,-0.002599813969681662,-0.2489798859033126
-0.5462588609132962,0.10440277121611434,-1.3193130031451896,-0.0037521838272638547,-0.03695043449540923,-0.0001262643117387055,-0.43380041643258266,-0.2448160856021137,0.11716770749839231,0.0013970126488843458,-0.0025958998852079747,-0.24898120299645554
-0.6999967431728806,0.27688229823264254,-1.433724560169924,0.0026461968474233506,-0.0493578225960354,-0.0008543675987440335,-0.4338015107631344,-0.24481651386071082,0.11716788147900842,0.00139484097245547,-0.002592746952838584,-0.2489815382353424
-0.5459032725025053,0.10343357579081189,-1.3186224181232098,-0.003768386708786595,-0.03700238378237462,-0.00012177916239476249,-0.43380258432033864,-0.2448165043310759,0.11716198056238572,0.0013879820602926047,-0.0025825844475099984,-0.24898305890029301
-0.9516961257475516,-0.2571039603249947,5.040512708438528,-0.02043489982614066,-0.054378358280977285,-0.0001985913858876064,-0.4338030452046993,-0.24480725261701947,0.11629845304092004,0.0013421899330190177,-0.002494315149617166,-0.24899773622834023
-0.8789790091287082,0.21371388770858307,6.1063875442286255,-0.005356579042451172,-0.05762629252387175,-0.0010047069545537656,-0.4338002918275623,-0.24479290657538966,0.11441421074972918,0.0013043608398136378,-0.002383147486323737,-0.24900825184627096
-0.7117151860374467,-0.0034066842830008937,5.494909766264266,-0.01123902420536219,-0.04898163315081304,-9.651447705330839e-05,-0.43379675488637653,-0.2447836186883609,0.11254938249996371,0.0012917153738339438,-0.002312757276570279,-0.24900801479906762
-0.8324888615039102,0.28434413372645184,4.254829498528016,-0.00373440471843589,-0.05651193371973632,-0.0007233294582754609,-0.43379436769442886,-0.24477923888775716,0.11129961391824975,0.0012990420702682667,-0.0022856625761978754,-0.24900214118387434
-0.5827902920184701,0.05152889058949718,2.991121484234519,-0.005646995533182912,-0.03952036186011846,-4.2009583406327395e-05,-0.4337929165195791,-0.24477615214412726,0.11008931906882913,0.0013261719332610005,-0.0022809570490954505,-0.24899078742914518
-0.7660726173101375,0.2607146513204897,1.7185291823001585,0.003085210352663494,-0.052053956884460524,-0.0008297128395456724,-0.4337901294602013,-0.24478082648499516,0.10919526537252414,0.0013440136457164929,-0.0023068535036027383,-0.24897908962894705
-0.5858471306339522,0.12036483969226167,0.9250217747927225,-0.0036818493831666695,-0.0478708197884869,-8.608494410378598e-05,-0.43378799474342666,-0.24478615603076345,0.10867613539378534,0.0013577874905250787,-0.002338565952297035,-0.24897071664954365
-0.7023115136969348,0.284031648738218,0.19756227942665938,0.0042046897102274,-0.041425913224992214,-0.0007854576557531044,-0.4337857318146488,-0.24479222058662733,0.1082025897053894,0.0013738137217912802,-0.002380397313946164,-0.24896307000080334
-0.5710130381819024,0.11227475181420078,-0.019046222322753437,-0.003590878436042789,-0.04668839298606358,-0.00013451478320035003,-0.43378503514176187,-0.24479422709753793,0.1080579478227704,0.0013795163305151423,-0.0023968455433292053,-0.24896126274309832
-0.7014327953489953,0.28300331491946873,-0.40707428781784927,0.002926172976779966,-0.04106587781938313,-0.000807871186086932,-0.4337834492158436,-0.24479865800308487,0.10777609090690354,0.0013914946459124547,-0.002435566952576452,-0.24895844467872347
